Date,Open,High,Low,Close,Volume,Change
03-May-24,"70,734.47","71,986.43","70,671.71","71,902.09","227,950,152","1,244.45"
02-May-24,"71,199.95","71,292.83","70,562.12","70,657.64","225,619,410",-444.9
30-Apr-24,"71,780.95","72,119.65","71,059.62","71,102.54","232,912,683",-592.49
29-Apr-24,"73,022.89","73,300.75","71,602.94","71,695.03","281,385,875","-1,047.71"
26-Apr-24,"72,109.79","72,862.41","71,764.18","72,742.74","301,363,509",771.34
25-Apr-24,"72,254.38","72,593.25","71,700.53","71,971.40","423,966,250",-80.49
24-Apr-24,"71,472.87","72,414.32","71,467.01","72,051.89","324,513,222",618.43
23-Apr-24,"71,433.46","71,846.64","71,338.43","71,359.41","383,445,458",-692.48
22-Apr-24,"71,009.67","71,861.18","70,882.44","71,433.46","360,535,650",523.56
19-Apr-24,"70,423.71","70,968.98","70,186.93","70,909.90","214,724,945",619.79
18-Apr-24,"70,506.20","70,645.29","69,783.31","70,290.11","237,643,900",-43.2
17-Apr-24,"70,396.65","70,725.49","70,037.28","70,333.31","221,820,349",-150.35
16-Apr-24,"70,661.42","71,092.61","70,405.24","70,483.66","219,859,414",-60.92
15-Apr-24,"70,218.51","70,608.88","69,914.10","70,544.58","255,640,449",229.87
09-Apr-24,"69,857.15","70,677.29","69,857.14","70,314.71","219,290,682",694.73
08-Apr-24,"68,716.64","69,720.03","68,710.49","69,619.98","188,866,316","1,203.20"
04-Apr-24,"68,210.16","68,439.37","67,912.35","68,416.78","201,021,698",660.75
03-Apr-24,"66,998.21","67,873.21","66,985.01","67,756.03","140,848,242",869.77
02-Apr-24,"66,793.38","66,959.54","66,573.63","66,886.26","94,865,141",89.94
01-Apr-24,"67,168.02","67,304.36","66,740.91","66,796.32","79,557,720",-208.78
29-Mar-24,"67,232.20","67,307.63","66,822.42","67,005.10","142,211,477",-137.02
28-Mar-24,"66,690.94","67,246.02","66,690.94","67,142.12","231,313,539",594.34
27-Mar-24,"66,003.44","66,607.87","66,003.43","66,547.78","189,118,251",641.51
26-Mar-24,"65,629.76","65,989.54","65,492.70","65,906.27","137,145,987",380.63
25-Mar-24,"65,412.92","65,656.49","65,301.73","65,525.64","129,348,381",373.82
22-Mar-24,"65,510.16","65,534.02","65,056.65","65,151.82","83,027,726",-265.58
21-Mar-24,"66,021.54","66,196.23","65,326.01","65,417.40","242,671,674",-314.39
20-Mar-24,"65,727.73","65,968.02","65,614.94","65,731.79","170,619,444",229.2
19-Mar-24,"64,955.94","65,624.72","64,940.17","65,502.59","162,243,933",612.09
18-Mar-24,"64,987.15","65,148.36","64,811.92","64,890.50","91,515,302",74.04
15-Mar-24,"65,309.79","65,353.66","64,759.60","64,816.46","99,404,749",-247.8
14-Mar-24,"64,079.97","65,205.81","64,079.97","65,064.26","136,554,522","1,015.82"
13-Mar-24,"64,859.77","65,043.37","63,856.51","64,048.44","125,290,804",-753.26
12-Mar-24,"65,815.11","65,859.63","64,664.66","64,801.70","126,820,357",-953.6
11-Mar-24,"65,948.02","66,119.34","65,698.76","65,755.30","251,628,283",-38.45
08-Mar-24,"65,760.55","66,067.52","65,693.22","65,793.75","240,096,517",190.67
07-Mar-24,"65,673.80","65,874.15","65,187.68","65,603.08","158,392,882",-53.54
06-Mar-24,"65,757.72","66,150.94","65,603.88","65,656.62","191,418,797",-69.42
05-Mar-24,"66,126.70","66,134.84","65,500.06","65,726.04","185,709,075",-225.68
04-Mar-24,"65,695.03","66,007.43","65,532.58","65,951.72","211,690,827",626.04
01-Mar-24,"64,775.31","65,486.45","64,530.20","65,325.68","136,075,582",747.16
29-Feb-24,"63,827.25","64,801.63","63,827.25","64,578.52","223,519,849",875.08
28-Feb-24,"63,173.45","63,929.57","63,042.14","63,703.44","265,803,085",484.35
